"sprout_name","X","height","X.1","dist_probe","plot_number","column","accession_num","prod_value","c_date","n_date","prod_des"
"7423_3",NA,49,NA,147,7423,23,656076,1,2021-06-15,44362,"Medium Productivity"
"7423_4",NA,52,NA,132,7423,23,656076,1,2021-06-15,44362,"Medium Productivity"
"7423_5",NA,43,NA,115,7423,23,656076,1,2021-06-15,44362,"Medium Productivity"
"7423_6",NA,40,NA,97,7423,23,656076,1,2021-06-15,44362,"Medium Productivity"
"7423_7",NA,48,NA,80,7423,23,656076,1,2021-06-15,44362,"Medium Productivity"
"7423_8",NA,45,NA,62,7423,23,656076,1,2021-06-15,44362,"Medium Productivity"
"7423_9",NA,46,NA,45,7423,23,656076,1,2021-06-15,44362,"Medium Productivity"
"7423_10",NA,36,NA,28,7423,23,656076,1,2021-06-15,44362,"Medium Productivity"
"7423_11",NA,44,NA,9,7423,23,656076,1,2021-06-15,44362,"Medium Productivity"
"7423_12",NA,44,NA,0,7423,23,656076,1,2021-06-15,44362,"Medium Productivity"
"7423_13",NA,57,NA,12,7423,23,656076,1,2021-06-15,44362,"Medium Productivity"
"7423_14",NA,43,NA,30,7423,23,656076,1,2021-06-15,44362,"Medium Productivity"
"7423_15",NA,53,NA,49,7423,23,656076,1,2021-06-15,44362,"Medium Productivity"
"7423_16",NA,34,NA,67,7423,23,656076,1,2021-06-15,44362,"Medium Productivity"
"7423_17",NA,34,NA,82,7423,23,656076,1,2021-06-15,44362,"Medium Productivity"
"7422_1",NA,34,NA,185,7422,22,656053,0,2021-06-15,44362,"Low Productivity"
"7422_2",NA,53,NA,167,7422,22,656053,0,2021-06-15,44362,"Low Productivity"
"7422_3",NA,48,NA,152,7422,22,656053,0,2021-06-15,44362,"Low Productivity"
"7422_4",NA,47,NA,137,7422,22,656053,0,2021-06-15,44362,"Low Productivity"
"7422_5",NA,58,NA,115,7422,22,656053,0,2021-06-15,44362,"Low Productivity"
"7422_6",NA,54,NA,101,7422,22,656053,0,2021-06-15,44362,"Low Productivity"
"7422_7",NA,40,NA,83,7422,22,656053,0,2021-06-15,44362,"Low Productivity"
"7422_8",NA,43,NA,67,7422,22,656053,0,2021-06-15,44362,"Low Productivity"
"7422_9",NA,42,NA,47,7422,22,656053,0,2021-06-15,44362,"Low Productivity"
"7422_10",NA,28,NA,32,7422,22,656053,0,2021-06-15,44362,"Low Productivity"
"7422_11",NA,48,NA,5,7422,22,656053,0,2021-06-15,44362,"Low Productivity"
"7422_12",NA,43,NA,11,7422,22,656053,0,2021-06-15,44362,"Low Productivity"
"7422_13",NA,34,NA,27,7422,22,656053,0,2021-06-15,44362,"Low Productivity"
"7422_14",NA,32,NA,42,7422,22,656053,0,2021-06-15,44362,"Low Productivity"
"7422_15",NA,58,NA,56,7422,22,656053,0,2021-06-15,44362,"Low Productivity"
"7422_16",NA,42,NA,72,7422,22,656053,0,2021-06-15,44362,"Low Productivity"
"7422_17",NA,42,NA,92,7422,22,656053,0,2021-06-15,44362,"Low Productivity"
"7422_18",NA,37,NA,111,7422,22,656053,0,2021-06-15,44362,"Low Productivity"
"7422_19",NA,47,NA,126,7422,22,656053,0,2021-06-15,44362,"Low Productivity"
"7422_20",NA,30,NA,142,7422,22,656053,0,2021-06-15,44362,"Low Productivity"
"7430_1",NA,43,NA,162,7430,30,656076,1,2021-06-22,44369,"Medium Productivity"
"7430_2",NA,50,NA,130,7430,30,656076,1,2021-06-22,44369,"Medium Productivity"
"7430_3",NA,55,NA,112,7430,30,656076,1,2021-06-22,44369,"Medium Productivity"
"7430_4",NA,52,NA,92,7430,30,656076,1,2021-06-22,44369,"Medium Productivity"
"7430_5",NA,48,NA,75,7430,30,656076,1,2021-06-22,44369,"Medium Productivity"
"7430_6",NA,69,NA,57,7430,30,656076,1,2021-06-22,44369,"Medium Productivity"
"7430_7",NA,56,NA,37,7430,30,656076,1,2021-06-22,44369,"Medium Productivity"
"7430_8",NA,62,NA,24,7430,30,656076,1,2021-06-22,44369,"Medium Productivity"
"7430_9",NA,62,NA,11,7430,30,656076,1,2021-06-22,44369,"Medium Productivity"
"7430_10",NA,65,NA,4,7430,30,656076,1,2021-06-22,44369,"Medium Productivity"
"7430_11",NA,68,NA,19,7430,30,656076,1,2021-06-22,44369,"Medium Productivity"
"7430_12",NA,67,NA,36,7430,30,656076,1,2021-06-22,44369,"Medium Productivity"
"7430_13",NA,53,NA,54,7430,30,656076,1,2021-06-22,44369,"Medium Productivity"
"7430_14",NA,40,NA,73,7430,30,656076,1,2021-06-22,44369,"Medium Productivity"
"7430_15",NA,50,NA,89,7430,30,656076,1,2021-06-22,44369,"Medium Productivity"
"7430_16",NA,57,NA,106,7430,30,656076,1,2021-06-22,44369,"Medium Productivity"
"7430_17",NA,57,NA,123,7430,30,656076,1,2021-06-22,44369,"Medium Productivity"
"7430_18",NA,73,NA,157,7430,30,656076,1,2021-06-22,44369,"Medium Productivity"
"7429_1",NA,34,NA,167,7429,29,656053,0,2021-06-22,44369,"Low Productivity"
"7429_2",NA,36,NA,149,7429,29,656053,0,2021-06-22,44369,"Low Productivity"
"7429_3",NA,43,NA,133,7429,29,656053,0,2021-06-22,44369,"Low Productivity"
"7429_4",NA,46,NA,117,7429,29,656053,0,2021-06-22,44369,"Low Productivity"
"7429_5",NA,29,NA,97,7429,29,656053,0,2021-06-22,44369,"Low Productivity"
"7429_6",NA,20,NA,78,7429,29,656053,0,2021-06-22,44369,"Low Productivity"
"7429_7",NA,30,NA,57,7429,29,656053,0,2021-06-22,44369,"Low Productivity"
"7429_8",NA,32,NA,37,7429,29,656053,0,2021-06-22,44369,"Low Productivity"
"7429_9",NA,27,NA,24,7429,29,656053,0,2021-06-22,44369,"Low Productivity"
"7429_10",NA,47,NA,11,7429,29,656053,0,2021-06-22,44369,"Low Productivity"
"7429_11",NA,35,NA,7,7429,29,656053,0,2021-06-22,44369,"Low Productivity"
"7429_12",NA,24,NA,21,7429,29,656053,0,2021-06-22,44369,"Low Productivity"
"7429_13",NA,22,NA,37,7429,29,656053,0,2021-06-22,44369,"Low Productivity"
"7429_14",NA,29,NA,58,7429,29,656053,0,2021-06-22,44369,"Low Productivity"
"7429_15",NA,35,NA,75,7429,29,656053,0,2021-06-22,44369,"Low Productivity"
"7429_16",NA,32,NA,88,7429,29,656053,0,2021-06-22,44369,"Low Productivity"
"7429_17",NA,40,NA,107,7429,29,656053,0,2021-06-22,44369,"Low Productivity"
"7429_18",NA,44,NA,125,7429,29,656053,0,2021-06-22,44369,"Low Productivity"
"7429_19",NA,35,NA,141,7429,29,656053,0,2021-06-22,44369,"Low Productivity"
"7429_20",NA,34,NA,157,7429,29,656053,0,2021-06-22,44369,"Low Productivity"
"7427_1",NA,55,NA,152,7427,27,656076,1,2021-06-22,44369,"Medium Productivity"
"7427_2",NA,57,NA,137,7427,27,656076,1,2021-06-22,44369,"Medium Productivity"
"7427_3",NA,63,NA,120,7427,27,656076,1,2021-06-22,44369,"Medium Productivity"
"7427_4",NA,64,NA,102,7427,27,656076,1,2021-06-22,44369,"Medium Productivity"
"7427_5",NA,67,NA,87,7427,27,656076,1,2021-06-22,44369,"Medium Productivity"
"7427_6",NA,64,NA,52,7427,27,656076,1,2021-06-22,44369,"Medium Productivity"
"7427_7",NA,38,NA,30,7427,27,656076,1,2021-06-22,44369,"Medium Productivity"
"7427_8",NA,68,NA,19,7427,27,656076,1,2021-06-22,44369,"Medium Productivity"
"7427_9",NA,67,NA,2,7427,27,656076,1,2021-06-22,44369,"Medium Productivity"
"7427_10",NA,54,NA,42,7427,27,656076,1,2021-06-22,44369,"Medium Productivity"
"7427_11",NA,67,NA,57,7427,27,656076,1,2021-06-22,44369,"Medium Productivity"
"7427_12",NA,75,NA,76,7427,27,656076,1,2021-06-22,44369,"Medium Productivity"
"7427_13",NA,73,NA,92,7427,27,656076,1,2021-06-22,44369,"Medium Productivity"
"7427_14",NA,70,NA,108,7427,27,656076,1,2021-06-22,44369,"Medium Productivity"
"7427_15",NA,67,NA,126,7427,27,656076,1,2021-06-22,44369,"Medium Productivity"
"7427_16",NA,65,NA,142,7427,27,656076,1,2021-06-22,44369,"Medium Productivity"
"7427_16.5",NA,65,NA,165,7427,27,656076,1,2021-06-22,44369,"Medium Productivity"
"7427_17",NA,60,NA,181,7427,27,656041,1,2021-06-22,44369,"Medium Productivity"
"7425_1",NA,50,NA,189,7425,25,656053,0,2021-06-22,44369,"Low Productivity"
"7425_2",NA,44,NA,172,7425,25,656053,0,2021-06-22,44369,"Low Productivity"
"7425_3",NA,30,NA,152,7425,25,656053,0,2021-06-22,44369,"Low Productivity"
"7425_4",NA,44,NA,137,7425,25,656053,0,2021-06-22,44369,"Low Productivity"
"7425_5",NA,50,NA,122,7425,25,656053,0,2021-06-22,44369,"Low Productivity"
"7425_6",NA,62,NA,101,7425,25,656053,0,2021-06-22,44369,"Low Productivity"
"7425_7",NA,36,NA,86,7425,25,656053,0,2021-06-22,44369,"Low Productivity"
"7425_8",NA,35,NA,68,7425,25,656053,0,2021-06-22,44369,"Low Productivity"
"7425_9",NA,50,NA,59,7425,25,656053,0,2021-06-22,44369,"Low Productivity"
"7425_10",NA,25,NA,35,7425,25,656053,0,2021-06-22,44369,"Low Productivity"
"7425_11",NA,32,NA,18,7425,25,656053,0,2021-06-22,44369,"Low Productivity"
"7425_12",NA,35,NA,0,7425,25,656053,0,2021-06-22,44369,"Low Productivity"
"7425_13",NA,28,NA,21,7425,25,656053,0,2021-06-22,44369,"Low Productivity"
"7425_14",NA,44,NA,40,7425,25,656053,0,2021-06-22,44369,"Low Productivity"
"7425_15",NA,42,NA,55,7425,25,656053,0,2021-06-22,44369,"Low Productivity"
"7425_16",NA,54,NA,71,7425,25,656053,0,2021-06-22,44369,"Low Productivity"
"7423_1",NA,65,NA,181,7423,23,656076,1,2021-06-22,44369,"Medium Productivity"
"7423_2",NA,74,NA,168,7423,23,656076,1,2021-06-22,44369,"Medium Productivity"
"7423_3",NA,66,NA,147,7423,23,656076,1,2021-06-22,44369,"Medium Productivity"
"7423_4",NA,74,NA,132,7423,23,656076,1,2021-06-22,44369,"Medium Productivity"
"7423_5",NA,68,NA,115,7423,23,656076,1,2021-06-22,44369,"Medium Productivity"
"7423_6",NA,48,NA,97,7423,23,656076,1,2021-06-22,44369,"Medium Productivity"
"7423_7",NA,69,NA,80,7423,23,656076,1,2021-06-22,44369,"Medium Productivity"
"7423_8",NA,65,NA,62,7423,23,656076,1,2021-06-22,44369,"Medium Productivity"
"7423_9",NA,63,NA,45,7423,23,656076,1,2021-06-22,44369,"Medium Productivity"
"7423_10",NA,56,NA,28,7423,23,656076,1,2021-06-22,44369,"Medium Productivity"
"7423_11",NA,68,NA,9,7423,23,656076,1,2021-06-22,44369,"Medium Productivity"
"7423_12",NA,60,NA,0,7423,23,656076,1,2021-06-22,44369,"Medium Productivity"
"7423_13",NA,60,NA,12,7423,23,656076,1,2021-06-22,44369,"Medium Productivity"
"7423_14",NA,55,NA,30,7423,23,656076,1,2021-06-22,44369,"Medium Productivity"
"7423_15",NA,70,NA,49,7423,23,656076,1,2021-06-22,44369,"Medium Productivity"
"7423_16",NA,58,NA,67,7423,23,656076,1,2021-06-22,44369,"Medium Productivity"
"7423_17",NA,63,NA,82,7423,23,656076,1,2021-06-22,44369,"Medium Productivity"
"7422_1",NA,34,NA,185,7422,22,656053,0,2021-06-22,44369,"Low Productivity"
"7422_2",NA,27,NA,167,7422,22,656053,0,2021-06-22,44369,"Low Productivity"
"7422_3",NA,50,NA,152,7422,22,656053,0,2021-06-22,44369,"Low Productivity"
"7422_4",NA,52,NA,137,7422,22,656053,0,2021-06-22,44369,"Low Productivity"
"7422_5",NA,59,NA,115,7422,22,656053,0,2021-06-22,44369,"Low Productivity"
"7422_6",NA,57,NA,101,7422,22,656053,0,2021-06-22,44369,"Low Productivity"
"7422_7",NA,50,NA,83,7422,22,656053,0,2021-06-22,44369,"Low Productivity"
"7422_8",NA,40,NA,67,7422,22,656053,0,2021-06-22,44369,"Low Productivity"
"7422_9",NA,50,NA,47,7422,22,656053,0,2021-06-22,44369,"Low Productivity"
"7422_10",NA,42,NA,32,7422,22,656053,0,2021-06-22,44369,"Low Productivity"
"7422_11",NA,45,NA,5,7422,22,656053,0,2021-06-22,44369,"Low Productivity"
"7422_12",NA,44,NA,11,7422,22,656053,0,2021-06-22,44369,"Low Productivity"
"7422_13",NA,54,NA,27,7422,22,656053,0,2021-06-22,44369,"Low Productivity"
"7422_14",NA,34,NA,42,7422,22,656053,0,2021-06-22,44369,"Low Productivity"
"7422_15",NA,60,NA,56,7422,22,656053,0,2021-06-22,44369,"Low Productivity"
"7422_16",NA,47,NA,72,7422,22,656053,0,2021-06-22,44369,"Low Productivity"
"7422_17",NA,43,NA,92,7422,22,656053,0,2021-06-22,44369,"Low Productivity"
"7422_18",NA,43,NA,111,7422,22,656053,0,2021-06-22,44369,"Low Productivity"
"7422_19",NA,40,NA,126,7422,22,656053,0,2021-06-22,44369,"Low Productivity"
"7422_20",NA,39,NA,142,7422,22,656053,0,2021-06-22,44369,"Low Productivity"
"7430_1",NA,77,NA,162,7430,30,656076,1,2021-06-29,44376,"Medium Productivity"
"7430_2",NA,75,NA,130,7430,30,656076,1,2021-06-29,44376,"Medium Productivity"
"7430_3",NA,84,NA,112,7430,30,656076,1,2021-06-29,44376,"Medium Productivity"
"7430_4",NA,73,NA,92,7430,30,656076,1,2021-06-29,44376,"Medium Productivity"
"7430_5",NA,78,NA,75,7430,30,656076,1,2021-06-29,44376,"Medium Productivity"
"7430_6",NA,92,NA,57,7430,30,656076,1,2021-06-29,44376,"Medium Productivity"
"7430_7",NA,82,NA,37,7430,30,656076,1,2021-06-29,44376,"Medium Productivity"
"7430_8",NA,90,NA,24,7430,30,656076,1,2021-06-29,44376,"Medium Productivity"
"7430_9",NA,94,NA,11,7430,30,656076,1,2021-06-29,44376,"Medium Productivity"
"7430_10",NA,79,NA,4,7430,30,656076,1,2021-06-29,44376,"Medium Productivity"
"7430_11",NA,84,NA,19,7430,30,656076,1,2021-06-29,44376,"Medium Productivity"
"7430_12",NA,83,NA,36,7430,30,656076,1,2021-06-29,44376,"Medium Productivity"
"7430_13",NA,94,NA,54,7430,30,656076,1,2021-06-29,44376,"Medium Productivity"
"7430_14",NA,76,NA,73,7430,30,656076,1,2021-06-29,44376,"Medium Productivity"
"7430_15",NA,85,NA,89,7430,30,656076,1,2021-06-29,44376,"Medium Productivity"
"7430_16",NA,82,NA,106,7430,30,656076,1,2021-06-29,44376,"Medium Productivity"
"7430_17",NA,72,NA,123,7430,30,656076,1,2021-06-29,44376,"Medium Productivity"
"7430_18",NA,89,NA,157,7430,30,656076,1,2021-06-29,44376,"Medium Productivity"
"7429_1",NA,57,NA,167,7429,29,656053,0,2021-06-29,44376,"Low Productivity"
"7429_2",NA,70,NA,149,7429,29,656053,0,2021-06-29,44376,"Low Productivity"
"7429_3",NA,47,NA,133,7429,29,656053,0,2021-06-29,44376,"Low Productivity"
"7429_4",NA,54,NA,117,7429,29,656053,0,2021-06-29,44376,"Low Productivity"
"7429_5",NA,45,NA,97,7429,29,656053,0,2021-06-29,44376,"Low Productivity"
"7429_6",NA,40,NA,78,7429,29,656053,0,2021-06-29,44376,"Low Productivity"
"7429_7",NA,60,NA,57,7429,29,656053,0,2021-06-29,44376,"Low Productivity"
"7429_8",NA,60,NA,37,7429,29,656053,0,2021-06-29,44376,"Low Productivity"
"7429_9",NA,56,NA,24,7429,29,656053,0,2021-06-29,44376,"Low Productivity"
"7429_10",NA,54,NA,11,7429,29,656053,0,2021-06-29,44376,"Low Productivity"
"7429_11",NA,53,NA,7,7429,29,656053,0,2021-06-29,44376,"Low Productivity"
"7429_12",NA,55,NA,21,7429,29,656053,0,2021-06-29,44376,"Low Productivity"
"7429_13",NA,37,NA,37,7429,29,656053,0,2021-06-29,44376,"Low Productivity"
"7429_14",NA,47,NA,58,7429,29,656053,0,2021-06-29,44376,"Low Productivity"
"7429_15",NA,56,NA,75,7429,29,656053,0,2021-06-29,44376,"Low Productivity"
"7429_16",NA,57,NA,88,7429,29,656053,0,2021-06-29,44376,"Low Productivity"
"7429_17",NA,62,NA,107,7429,29,656053,0,2021-06-29,44376,"Low Productivity"
"7429_18",NA,50,NA,125,7429,29,656053,0,2021-06-29,44376,"Low Productivity"
"7429_19",NA,60,NA,141,7429,29,656053,0,2021-06-29,44376,"Low Productivity"
"7429_20",NA,47,NA,157,7429,29,656053,0,2021-06-29,44376,"Low Productivity"
"7427_1",NA,95,NA,152,7427,27,656076,1,2021-06-29,44376,"Medium Productivity"
"7427_2",NA,95,NA,137,7427,27,656076,1,2021-06-29,44376,"Medium Productivity"
"7427_3",NA,90,NA,120,7427,27,656076,1,2021-06-29,44376,"Medium Productivity"
"7427_4",NA,88,NA,102,7427,27,656076,1,2021-06-29,44376,"Medium Productivity"
"7427_5",NA,90,NA,87,7427,27,656076,1,2021-06-29,44376,"Medium Productivity"
"7427_6",NA,100,NA,52,7427,27,656076,1,2021-06-29,44376,"Medium Productivity"
"7427_7",NA,101,NA,30,7427,27,656076,1,2021-06-29,44376,"Medium Productivity"
"7427_8",NA,104,NA,19,7427,27,656076,1,2021-06-29,44376,"Medium Productivity"
"7427_9",NA,100,NA,2,7427,27,656076,1,2021-06-29,44376,"Medium Productivity"
"7427_10",NA,66,NA,42,7427,27,656076,1,2021-06-29,44376,"Medium Productivity"
"7427_11",NA,94,NA,57,7427,27,656076,1,2021-06-29,44376,"Medium Productivity"
"7427_12",NA,95,NA,76,7427,27,656076,1,2021-06-29,44376,"Medium Productivity"
"7427_13",NA,90,NA,92,7427,27,656076,1,2021-06-29,44376,"Medium Productivity"
"7427_14",NA,95,NA,108,7427,27,656076,1,2021-06-29,44376,"Medium Productivity"
"7427_15",NA,98,NA,126,7427,27,656076,1,2021-06-29,44376,"Medium Productivity"
"7427_16",NA,90,NA,142,7427,27,656076,1,2021-06-29,44376,"Medium Productivity"
"7427_16.5",NA,94,NA,165,7427,27,656076,1,2021-06-29,44376,"Medium Productivity"
"7427_17",NA,87,NA,181,7427,27,656041,1,2021-06-29,44376,"Medium Productivity"
"7425_1",NA,70,NA,189,7425,25,656053,0,2021-06-29,44376,"Low Productivity"
"7425_2",NA,70,NA,172,7425,25,656053,0,2021-06-29,44376,"Low Productivity"
"7425_3",NA,55,NA,152,7425,25,656053,0,2021-06-29,44376,"Low Productivity"
"7425_4",NA,62,NA,137,7425,25,656053,0,2021-06-29,44376,"Low Productivity"
"7425_5",NA,60,NA,122,7425,25,656053,0,2021-06-29,44376,"Low Productivity"
"7425_6",NA,83,NA,101,7425,25,656053,0,2021-06-29,44376,"Low Productivity"
"7425_7",NA,40,NA,86,7425,25,656053,0,2021-06-29,44376,"Low Productivity"
"7425_8",NA,45,NA,68,7425,25,656053,0,2021-06-29,44376,"Low Productivity"
"7425_9",NA,70,NA,59,7425,25,656053,0,2021-06-29,44376,"Low Productivity"
"7425_10",NA,43,NA,35,7425,25,656053,0,2021-06-29,44376,"Low Productivity"
"7425_11",NA,40,NA,18,7425,25,656053,0,2021-06-29,44376,"Low Productivity"
"7425_12",NA,53,NA,0,7425,25,656053,0,2021-06-29,44376,"Low Productivity"
"7425_13",NA,60,NA,21,7425,25,656053,0,2021-06-29,44376,"Low Productivity"
"7425_14",NA,56,NA,40,7425,25,656053,0,2021-06-29,44376,"Low Productivity"
"7425_15",NA,58,NA,55,7425,25,656053,0,2021-06-29,44376,"Low Productivity"
"7425_16",NA,75,NA,71,7425,25,656053,0,2021-06-29,44376,"Low Productivity"
"7423_1",NA,93,NA,181,7423,23,656076,1,2021-06-29,44376,"Medium Productivity"
"7423_2",NA,98,NA,168,7423,23,656076,1,2021-06-29,44376,"Medium Productivity"
"7423_3",NA,80,NA,147,7423,23,656076,1,2021-06-29,44376,"Medium Productivity"
"7423_4",NA,87,NA,132,7423,23,656076,1,2021-06-29,44376,"Medium Productivity"
"7423_5",NA,97,NA,115,7423,23,656076,1,2021-06-29,44376,"Medium Productivity"
"7423_6",NA,80,NA,97,7423,23,656076,1,2021-06-29,44376,"Medium Productivity"
"7423_7",NA,92,NA,80,7423,23,656076,1,2021-06-29,44376,"Medium Productivity"
"7423_8",NA,75,NA,62,7423,23,656076,1,2021-06-29,44376,"Medium Productivity"
"7423_9",NA,80,NA,45,7423,23,656076,1,2021-06-29,44376,"Medium Productivity"
"7423_10",NA,94,NA,28,7423,23,656076,1,2021-06-29,44376,"Medium Productivity"
"7423_11",NA,93,NA,9,7423,23,656076,1,2021-06-29,44376,"Medium Productivity"
"7423_12",NA,100,NA,0,7423,23,656076,1,2021-06-29,44376,"Medium Productivity"
"7423_13",NA,96,NA,12,7423,23,656076,1,2021-06-29,44376,"Medium Productivity"
"7423_14",NA,93,NA,30,7423,23,656076,1,2021-06-29,44376,"Medium Productivity"
"7423_15",NA,103,NA,49,7423,23,656076,1,2021-06-29,44376,"Medium Productivity"
"7423_16",NA,100,NA,67,7423,23,656076,1,2021-06-29,44376,"Medium Productivity"
"7423_17",NA,100,NA,82,7423,23,656076,1,2021-06-29,44376,"Medium Productivity"
"7422_1",NA,54,NA,185,7422,22,656053,0,2021-06-29,44376,"Low Productivity"
"7422_2",NA,65,NA,167,7422,22,656053,0,2021-06-29,44376,"Low Productivity"
"7422_3",NA,60,NA,152,7422,22,656053,0,2021-06-29,44376,"Low Productivity"
"7422_4",NA,62,NA,137,7422,22,656053,0,2021-06-29,44376,"Low Productivity"
"7422_5",NA,84,NA,115,7422,22,656053,0,2021-06-29,44376,"Low Productivity"
"7422_6",NA,77,NA,101,7422,22,656053,0,2021-06-29,44376,"Low Productivity"
"7422_7",NA,60,NA,83,7422,22,656053,0,2021-06-29,44376,"Low Productivity"
"7422_8",NA,58,NA,67,7422,22,656053,0,2021-06-29,44376,"Low Productivity"
"7422_9",NA,60,NA,47,7422,22,656053,0,2021-06-29,44376,"Low Productivity"
"7422_10",NA,60,NA,32,7422,22,656053,0,2021-06-29,44376,"Low Productivity"
"7422_11",NA,70,NA,5,7422,22,656053,0,2021-06-29,44376,"Low Productivity"
"7422_12",NA,75,NA,11,7422,22,656053,0,2021-06-29,44376,"Low Productivity"
"7422_13",NA,70,NA,27,7422,22,656053,0,2021-06-29,44376,"Low Productivity"
"7422_14",NA,80,NA,42,7422,22,656053,0,2021-06-29,44376,"Low Productivity"
"7422_15",NA,81,NA,56,7422,22,656053,0,2021-06-29,44376,"Low Productivity"
"7422_16",NA,50,NA,72,7422,22,656053,0,2021-06-29,44376,"Low Productivity"
"7422_17",NA,60,NA,92,7422,22,656053,0,2021-06-29,44376,"Low Productivity"
"7422_18",NA,67,NA,111,7422,22,656053,0,2021-06-29,44376,"Low Productivity"
"7422_19",NA,75,NA,126,7422,22,656053,0,2021-06-29,44376,"Low Productivity"
"7422_20",NA,60,NA,142,7422,22,656053,0,2021-06-29,44376,"Low Productivity"
"7430_1",NA,100,NA,162,7430,30,656076,1,2021-07-07,44384,"Medium Productivity"
"7430_2",NA,108,NA,130,7430,30,656076,1,2021-07-07,44384,"Medium Productivity"
"7430_3",NA,115,NA,112,7430,30,656076,1,2021-07-07,44384,"Medium Productivity"
"7430_4",NA,97,NA,92,7430,30,656076,1,2021-07-07,44384,"Medium Productivity"
"7430_5",NA,112,NA,75,7430,30,656076,1,2021-07-07,44384,"Medium Productivity"
"7430_6",NA,120,NA,57,7430,30,656076,1,2021-07-07,44384,"Medium Productivity"
"7430_7",NA,120,NA,37,7430,30,656076,1,2021-07-07,44384,"Medium Productivity"
"7430_8",NA,122,NA,24,7430,30,656076,1,2021-07-07,44384,"Medium Productivity"
"7430_9",NA,120,NA,11,7430,30,656076,1,2021-07-07,44384,"Medium Productivity"
"7430_10",NA,90,NA,4,7430,30,656076,1,2021-07-07,44384,"Medium Productivity"
"7430_11",NA,119,NA,19,7430,30,656076,1,2021-07-07,44384,"Medium Productivity"
"7430_12",NA,116,NA,36,7430,30,656076,1,2021-07-07,44384,"Medium Productivity"
"7430_13",NA,117,NA,54,7430,30,656076,1,2021-07-07,44384,"Medium Productivity"
"7430_14",NA,122,NA,73,7430,30,656076,1,2021-07-07,44384,"Medium Productivity"
"7430_15",NA,112,NA,89,7430,30,656076,1,2021-07-07,44384,"Medium Productivity"
"7430_16",NA,120,NA,106,7430,30,656076,1,2021-07-07,44384,"Medium Productivity"
"7430_17",NA,110,NA,123,7430,30,656076,1,2021-07-07,44384,"Medium Productivity"
"7430_18",NA,110,NA,157,7430,30,656076,1,2021-07-07,44384,"Medium Productivity"
"7429_1",NA,66,NA,167,7429,29,656053,0,2021-07-07,44384,"Low Productivity"
"7429_2",NA,64,NA,149,7429,29,656053,0,2021-07-07,44384,"Low Productivity"
"7429_3",NA,56,NA,133,7429,29,656053,0,2021-07-07,44384,"Low Productivity"
"7429_4",NA,60,NA,117,7429,29,656053,0,2021-07-07,44384,"Low Productivity"
"7429_5",NA,60,NA,97,7429,29,656053,0,2021-07-07,44384,"Low Productivity"
"7429_6",NA,50,NA,78,7429,29,656053,0,2021-07-07,44384,"Low Productivity"
"7429_7",NA,50,NA,57,7429,29,656053,0,2021-07-07,44384,"Low Productivity"
"7429_8",NA,60,NA,37,7429,29,656053,0,2021-07-07,44384,"Low Productivity"
"7429_9",NA,56,NA,24,7429,29,656053,0,2021-07-07,44384,"Low Productivity"
"7429_10",NA,70,NA,11,7429,29,656053,0,2021-07-07,44384,"Low Productivity"
"7429_11",NA,50,NA,7,7429,29,656053,0,2021-07-07,44384,"Low Productivity"
"7429_12",NA,55,NA,21,7429,29,656053,0,2021-07-07,44384,"Low Productivity"
"7429_13",NA,40,NA,37,7429,29,656053,0,2021-07-07,44384,"Low Productivity"
"7429_14",NA,57,NA,58,7429,29,656053,0,2021-07-07,44384,"Low Productivity"
"7429_15",NA,60,NA,75,7429,29,656053,0,2021-07-07,44384,"Low Productivity"
"7429_16",NA,67,NA,88,7429,29,656053,0,2021-07-07,44384,"Low Productivity"
"7429_17",NA,73,NA,107,7429,29,656053,0,2021-07-07,44384,"Low Productivity"
"7429_18",NA,82,NA,125,7429,29,656053,0,2021-07-07,44384,"Low Productivity"
"7429_19",NA,63,NA,141,7429,29,656053,0,2021-07-07,44384,"Low Productivity"
"7429_20",NA,65,NA,157,7429,29,656053,0,2021-07-07,44384,"Low Productivity"
"7427_1",NA,104,NA,152,7427,27,656076,1,2021-07-07,44384,"Medium Productivity"
"7427_2",NA,123,NA,137,7427,27,656076,1,2021-07-07,44384,"Medium Productivity"
"7427_3",NA,107,NA,120,7427,27,656076,1,2021-07-07,44384,"Medium Productivity"
"7427_4",NA,118,NA,102,7427,27,656076,1,2021-07-07,44384,"Medium Productivity"
"7427_5",NA,123,NA,87,7427,27,656076,1,2021-07-07,44384,"Medium Productivity"
"7427_6",NA,125,NA,52,7427,27,656076,1,2021-07-07,44384,"Medium Productivity"
"7427_7",NA,115,NA,30,7427,27,656076,1,2021-07-07,44384,"Medium Productivity"
"7427_8",NA,128,NA,19,7427,27,656076,1,2021-07-07,44384,"Medium Productivity"
"7427_8.5",NA,114,NA,27,7427,27,656076,1,2021-07-07,44384,"Medium Productivity"
"7427_9",NA,128,NA,2,7427,27,656076,1,2021-07-07,44384,"Medium Productivity"
"7427_10",NA,109,NA,42,7427,27,656076,1,2021-07-07,44384,"Medium Productivity"
"7427_11",NA,113,NA,57,7427,27,656076,1,2021-07-07,44384,"Medium Productivity"
"7427_12",NA,123,NA,76,7427,27,656076,1,2021-07-07,44384,"Medium Productivity"
"7427_13",NA,118,NA,92,7427,27,656076,1,2021-07-07,44384,"Medium Productivity"
"7427_14",NA,114,NA,108,7427,27,656076,1,2021-07-07,44384,"Medium Productivity"
